## source: http://pathways.mcdb.ucla.edu/algal/id_conversion.html
JGI_v5.3.1_ID	JGI_v5.5_ID
Cre12.g519900	Cre12.g519900.t1.2
g13815	Cre12.g553678.t1.1
Cre12.g486650	Cre12.g486650.t1.2
Cre12.g502350	Cre12.g502350.t1.1
Cre12.g494450	Cre12.g494450.t1.2
g12483	Cre12.g504302.t1.1
Cre12.g530934	Cre12.g530934.t1.2
Cre12.g546800	Cre12.g546800.t1.1
g13586	N/A
Cre12.g548250	Cre12.g548250.t2.1, Cre12.g548250.t1.1
Cre12.g541550	Cre12.g541550.t1.2
Cre12.g537800	Cre12.g537800.t1.2
Cre12.g514600	Cre12.g514600.t1.1
Cre12.g513701	Cre12.g513701.t1.2
Cre12.g533500	Cre12.g533500.t1.2
Cre12.g509850	Cre12.g509850.t1.1
Cre12.g495850	Cre12.g495850.t1.2
g13263	Cre12.g539202.t1.1
Cre12.g518150	Cre12.g518150.t1.1
Cre12.g514200	Cre12.g514200.t1.2
Cre12.g523550	Cre12.g523550.t1.1
Cre12.g534250	Cre12.g534250.t1.2
Cre12.g493400	Cre12.g493400.t1.1
Cre12.g518300	Cre12.g518300.t1.2
g13825	Cre12.g557928.t1.1
Cre12.g531400	Cre12.g531400.t1.1
Cre12.g527450	Cre12.g527450.t1.2
g12973	Cre12.g526515.t1.1
Cre12.g534750	Cre12.g534750.t1.1
Cre12.g539900	Cre12.g539900.t1.1
Cre12.g527500	Cre12.g527500.t1.2
Cre12.g559350	Cre12.g559350.t1.2
g12665	Cre12.g501717.t1.1
Cre12.g534450	Cre12.g534450.t1.1
Cre12.g518350	Cre12.g518350.t1.1
Cre12.g521900	Cre12.g521900.t1.1
g12031	Cre12.g484750.t1.1
Cre12.g531550	Cre12.g531550.t1.2
Cre12.g557050	Cre12.g557050.t1.2
Cre12.g495550	Cre12.g495550.t1.2
Cre12.g489600	Cre12.g489600.t1.1
Cre12.g533000	Cre12.g533000.t1.2
g12625	Cre12.g498000.t1.1, Cre12.g498000.t2.1
g12625	Cre12.g498000.t1.1, Cre12.g498000.t2.1
Cre12.g536650	Cre12.g536650.t1.2
Cre12.g535650	Cre12.g535650.t1.2
g12886	Cre12.g523276.t1.1
Cre12.g527750	Cre12.g527750.t1.2
Cre12.g487350	Cre12.g487350.t1.2
g13637	Cre12.g545900.t1.2
g12033	Cre12.g484834.t1.1, Cre12.g484834.t2.1
g12033	Cre12.g484834.t1.1, Cre12.g484834.t2.1
Cre12.g485900	Cre12.g485900.t1.2
Cre12.g502600	Cre12.g502600.t1.2
Cre12.g532450	Cre12.g532450.t1.2
Cre12.g532000	Cre12.g532000.t1.1
Cre12.g560450	Cre12.g560450.t1.1
Cre12.g540480	Cre12.g540480.t1.1
Cre12.g514700	Cre12.g514700.t1.2
Cre12.g547950	Cre12.g547950.t1.2
Cre12.g492700	Cre12.g492700.t1.2
Cre12.g504900	Cre12.g504900.t1.1
Cre12.g507300	Cre12.g507300.t1.2
Cre12.g554600	Cre12.g554600.t1.2
Cre12.g534300	Cre12.g534300.t1.1
Cre12.g512300	Cre12.g512300.t1.2
Cre12.g517100	Cre12.g517100.t1.1
Cre12.g509400	Cre12.g509400.t1.2
g12570	Cre12.g500300.t1.1
Cre12.g513800	Cre12.g513800.t1.2
Cre12.g528614	Cre12.g528614.t1.2
Cre12.g547400	Cre12.g547400.t1.1
Cre12.g501850	Cre12.g501850.t1.1
Cre12.g552900	Cre12.g552900.t1.2
Cre12.g560000	Cre12.g560000.t1.1
Cre12.g489750	Cre12.g489750.t1.2
Cre12.g528350	Cre12.g528350.t1.2
Cre12.g556350	Cre12.g556350.t1.1
Cre12.g556200	Cre12.g556200.t1.1
g13460	Cre12.g553702.t1.1
g12124	Cre12.g495175.t1.1
Cre12.g543700	Cre12.g543700.t1.1
Cre12.g534350	Cre12.g534350.t1.2
Cre12.g502900	Cre12.g502900.t1.2
Cre12.g509500	Cre12.g509500.t1.1
Cre12.g490500	Cre12.g490500.t1.2
Cre12.g524750	Cre12.g524750.t1.2
g13810	Cre12.g551552.t1.1
Cre12.g545450	Cre12.g545450.t1.2
g12714	N/A
g12714	N/A
Cre12.g515350	Cre12.g515350.t2.1, Cre12.g515350.t3.1, Cre12.g515350.t1.1
g12964	Cre12.g526220.t1.1
Cre12.g552600	Cre12.g552600.t1.1
Cre12.g525300	Cre12.g525300.t1.1
Cre12.g522050	Cre12.g522050.t1.2
g13751	N/A
Cre12.g541211	Cre12.g541211.t3.1, Cre12.g541211.t2.1, Cre12.g541211.t1.1
g13751	N/A
Cre12.g560500	Cre12.g560500.t1.2
Cre12.g506750	Cre12.g506750.t1.1
Cre12.g515050	Cre12.g515050.t1.1
Cre12.g524450	Cre12.g524450.t1.1
Cre12.g491150	Cre12.g491150.t1.1
g12869	Cre12.g522600.t1.2
Cre12.g522750	Cre12.g522750.t1.1
Cre12.g493250	Cre12.g493250.t1.2
Cre12.g489950	Cre12.g489950.t1.2
Cre12.g507950	Cre12.g507950.t1.1
Cre12.g491250	Cre12.g491250.t1.1
Cre12.g544900	Cre12.g544900.t1.2
g13043	Cre12.g529751.t1.1, Cre12.g529751.t2.1
g13043	Cre12.g529751.t1.1, Cre12.g529751.t2.1
Cre12.g486207	Cre12.g486207.t1.2
Cre12.g529300	Cre12.g529301.t1.1
Cre12.g545050	Cre12.g545101.t1.1
Cre12.g524200	Cre12.g524200.t1.2
Cre12.g494950	Cre12.g494950.t1.2
Cre12.g525750	Cre12.g525750.t1.2
g12065	Cre12.g494200.t1.1
Cre12.g487100	Cre12.g487100.t1.2
g12954	Cre12.g526000.t1.1
g13546	Cre12.g550152.t1.1
Cre12.g486000	Cre12.g486000.t1.2
g13762	N/A
Cre12.g540700	Cre12.g540700.t1.1, Cre12.g540700.t2.1
Cre12.g543450	Cre12.g543450.t1.2
Cre12.g500350	Cre12.g500350.t1.2
Cre12.g485400	Cre12.g485400.t1.1
Cre12.g505000	Cre12.g505000.t1.2
g12582	Cre12.g499800.t1.2
g12311	Cre12.g511902.t1.1
Cre12.g507800	Cre12.g507800.t1.2
Cre12.g538350	Cre12.g538350.t1.1
g12094	Cre12.g492851.t1.1
Cre12.g490850	Cre12.g490850.t1.1
Cre12.g549650	Cre12.g549650.t1.2
g13294	N/A
Cre12.g561150	Cre12.g561150.t1.1, Cre12.g561150.t2.1
Cre12.g559800	Cre12.g559800.t1.2
Cre12.g507200	Cre12.g507200.t1.1
Cre12.g519000	Cre12.g519000.t1.1
Cre12.g496650	Cre12.g496650.t1.2
g13526	Cre12.g551001.t1.1
g12802	Cre12.g519401.t1.1
Cre12.g486750	Cre12.g486750.t1.2
Cre12.g497050	Cre12.g497101.t1.1
Cre12.g522550	Cre12.g522550.t1.2
Cre12.g545300	Cre12.g545300.t1.2
Cre12.g483600	Cre12.g483600.t1.2
Cre12.g559600	Cre12.g559600.t1.1
g12149	Cre12.g495959.t1.1
Cre12.g485300	Cre12.g485300.t1.1
Cre12.g498800	Cre12.g498800.t1.1
Cre12.g527150	Cre12.g527150.t1.1
g13734	Cre12.g541904.t1.2
g13265	Cre12.g539203.t1.1
Cre12.g552450	Cre12.g552450.t1.2
Cre12.g501600	Cre12.g501600.t1.2
Cre12.g504650	Cre12.g504650.t1.2
Cre12.g490600	Cre12.g490600.t1.2
Cre12.g494750	Cre12.g494750.t1.2
Cre12.g546600	Cre12.g546600.t1.1
Cre12.g555950	Cre12.g555950.t1.2
Cre12.g516100	Cre12.g516100.t1.2
Cre12.g553250	Cre12.g553250.t1.2
Cre12.g533600	Cre12.g533600.t1.1
Cre12.g537450	Cre12.g537450.t1.2
g13171	Cre12.g535476.t1.1
Cre12.g498350	Cre12.g498350.t1.1
Cre12.g513500	Cre12.g513500.t1.2
Cre12.g532650	Cre12.g532650.t1.2
Cre12.g549250	Cre12.g549250.t1.1
Cre12.g525600	Cre12.g525600.t1.1
g13758	N/A
Cre12.g540900	Cre12.g540900.t2.1, Cre12.g540900.t1.2
g12249	Cre12.g487050.t1.1
g13684	Cre12.g544112.t1.1
g13364	Cre12.g558300.t1.1
Cre12.g538850	Cre12.g538850.t1.1
Cre12.g544150	Cre12.g544150.t1.2
Cre12.g535200	Cre12.g535201.t1.1
Cre12.g497700	Cre12.g497700.t1.2
Cre12.g501300	Cre12.g501351.t1.1
Cre12.g542950	Cre12.g542950.t1.1
Cre12.g551050	Cre12.g551050.t1.2
g12899	Cre12.g523832.t1.1
Cre12.g513000	Cre12.g513000.t1.1
Cre12.g509750	Cre12.g509750.t1.2
Cre12.g510950	Cre12.g510950.t1.2
Cre12.g524900	Cre12.g524900.t1.1
Cre12.g505700	Cre12.g505700.t1.2
Cre12.g545700	Cre12.g545700.t1.1
Cre12.g503600	Cre12.g503600.t1.2
Cre12.g531900	Cre12.g531900.t1.2
Cre12.g510900	Cre12.g510900.t1.2
Cre12.g484450	Cre12.g484450.t1.1
Cre12.g549300	Cre12.g549300.t1.2
Cre12.g485500	Cre12.g485500.t1.1
Cre12.g486100	Cre12.g486100.t1.2
Cre12.g533650	Cre12.g533650.t1.2
g13787	Cre12.g541777.t1.1
Cre12.g486400	Cre12.g486400.t1.2
Cre12.g517700	Cre12.g517700.t1.2
Cre12.g549700	Cre12.g549700.t1.2
Cre12.g507600	Cre12.g507600.t1.2
Cre12.g527000	Cre12.g527000.t1.2
Cre12.g508250	Cre12.g508250.t1.1
Cre12.g485800	Cre12.g485800.t1.2
Cre12.g484200	Cre12.g484200.t1.2
Cre12.g530400	Cre12.g530400.t1.2
Cre12.g523650	Cre12.g523650.t1.2
g13510	Cre12.g551650.t1.2
Cre12.g488450	Cre12.g488450.t1.1
g13630	Cre12.g546250.t1.2
Cre12.g490200	Cre12.g490200.t1.2
Cre12.g529000	Cre12.g529000.t1.2
g13535	Cre12.g550553.t1.1
Cre12.g561550	Cre12.g561550.t1.2
Cre12.g514750	Cre12.g514750.t1.2
Cre12.g537050	Cre12.g537050.t1.2
Cre12.g550600	Cre12.g550600.t1.1
g13819	Cre12.g555378.t1.1
g12309	Cre12.g511952.t1.1
Cre12.g534650	Cre12.g534650.t1.1
Cre12.g545619	Cre12.g545619.t1.2
g13667	Cre12.g544700.t1.1
Cre12.g489450	Cre12.g489450.t1.1
Cre12.g541450	Cre12.g541450.t1.2
Cre12.g500950	Cre12.g500950.t1.2
g12235	Cre12.g487652.t1.1
Cre12.g512788	Cre12.g512788.t1.2
Cre12.g500750	Cre12.g500750.t1.2
Cre12.g554700	Cre12.g554700.t1.2
Cre12.g513200	Cre12.g513200.t1.2
Cre12.g537700	Cre12.g537700.t1.2
g12074	Cre12.g493903.t2.1, Cre12.g493903.t1.1
g12074	Cre12.g493903.t2.1, Cre12.g493903.t1.1
Cre12.g543000	Cre12.g543000.t1.1
g13796	Cre12.g545602.t1.1
Cre12.g555450	Cre12.g555450.t1.2
Cre12.g484950	Cre12.g484950.t1.1
g13606	Cre12.g547350.t1.1
Cre12.g487000	Cre12.g487000.t1.1
g12057	Cre12.g494550.t2.1, Cre12.g494550.t1.1
g12057	Cre12.g494550.t2.1, Cre12.g494550.t1.1
Cre12.g506550	Cre12.g506550.t1.1
Cre12.g542400	Cre12.g542400.t1.1
Cre12.g486900	Cre12.g486900.t1.2
Cre12.g503950	Cre12.g503950.t1.2
Cre12.g503800	Cre12.g503800.t1.1
Cre12.g534550	Cre12.g534550.t1.1
Cre12.g516841	Cre12.g516851.t1.1
Cre12.g539800	Cre12.g539800.t1.2, Cre12.g539800.t2.1
g13779	N/A
Cre12.g502450	Cre12.g502450.t1.1
Cre12.g506000	Cre12.g506000.t1.2
Cre12.g541840	Cre12.g541851.t1.1
Cre12.g515650	Cre12.g515650.t1.2
Cre12.g522900	Cre12.g522900.t1.2
g12599	Cre12.g499205.t2.1, Cre12.g499205.t1.1
g12599	Cre12.g499205.t2.1, Cre12.g499205.t1.1
g13178	Cre12.g535800.t1.1
Cre12.g529700	Cre12.g529700.t1.2
g12889	Cre12.g523340.t1.1, Cre12.g523340.t2.1
g12889	Cre12.g523340.t1.1, Cre12.g523340.t2.1
g13764	Cre12.g540550.t1.1
g13817	Cre12.g554528.t1.1
Cre12.g498100	Cre12.g498100.t1.2
Cre12.g533150	Cre12.g533150.t1.1
Cre12.g515900	Cre12.g515900.t1.2
Cre12.g502678	Cre12.g502678.t1.2
Cre12.g531300	Cre12.g531283.t2.1, Cre12.g531283.t1.1
g13076	N/A
Cre12.g495450	Cre12.g495450.t1.1
Cre12.g560950	Cre12.g560950.t1.2
Cre12.g551446	Cre12.g551502.t1.1
Cre12.g541250	Cre12.g541250.t1.2
Cre12.g558400	Cre12.g558400.t1.1
Cre12.g522850	Cre12.g522850.t1.2
Cre12.g560900	Cre12.g560900.t1.2
Cre12.g534900	Cre12.g534900.t1.1
g12962	Cre12.g526210.t1.1
Cre12.g484550	Cre12.g484550.t1.2
Cre12.g510500	Cre12.g510500.t1.1
Cre12.g519500	Cre12.g519500.t1.2
g13479	Cre12.g552952.t1.1
Cre12.g531200	Cre12.g531200.t1.1
Cre12.g506900	Cre12.g506900.t1.2
Cre12.g514950	Cre12.g514950.t1.1
Cre12.g487950	Cre12.g487950.t1.1
Cre12.g552550	Cre12.g552550.t1.1
g13616	N/A
Cre12.g546900	Cre12.g546900.t2.1, Cre12.g546900.t1.1
Cre12.g490300	Cre12.g490300.t1.2
Cre12.g504200	Cre12.g504200.t1.2
Cre12.g549950	Cre12.g549950.t1.2
g13277	Cre12.g539150.t1.2
Cre12.g517500	Cre12.g517500.t1.1
Cre12.g558526	Cre12.g558526.t1.1
Cre12.g519100	Cre12.g519100.t1.2
Cre12.g501950	Cre12.g501950.t1.1
g13822	Cre12.g556653.t1.1
Cre12.g548800	Cre12.g548800.t1.1
Cre12.g507900	Cre12.g507900.t1.1
Cre12.g517900	Cre12.g517900.t1.1
Cre12.g528300	Cre12.g528300.t1.1
Cre12.g536550	Cre12.g536550.t1.2
Cre12.g544950	Cre12.g544950.t1.2
Cre12.g558650	Cre12.g558650.t1.1
g13382	Cre12.g557350.t1.2
g12064	Cre12.g494252.t1.1
g12607	Cre12.g498900.t1.2
Cre12.g520072	Cre12.g520072.t1.2
Cre12.g491950	Cre12.g491950.t1.2
Cre12.g546550	Cre12.g546550.t1.1
Cre12.g534850	Cre12.g534850.t1.2
Cre12.g545150	Cre12.g545150.t1.1
Cre12.g556450	Cre12.g556450.t1.1
Cre12.g523900	Cre12.g523900.t1.1
Cre12.g546950	Cre12.g546950.t1.1
g13462	Cre12.g553600.t1.1
g12015	Cre12.g484050.t1.2
g12052	Cre12.g485600.t1.2
Cre12.g517350	Cre12.g517350.t1.2
g12580	Cre12.g499902.t1.1
Cre12.g556950	Cre12.g556950.t1.2
g12969	Cre12.g526339.t1.1
g12883	Cre12.g523150.t1.2
Cre12.g551350	Cre12.g551350.t1.2
Cre12.g497450	Cre12.g497450.t1.2
g12975	Cre12.g526603.t1.1
Cre12.g515250	Cre12.g515250.t1.1
Cre12.g529600	Cre12.g529600.t1.2
Cre12.g487450	Cre12.g487450.t1.1
Cre12.g529950	Cre12.g529950.t1.2
g12152	Cre12.g491952.t1.1, Cre12.g491952.t2.1
g12152	Cre12.g491952.t1.1, Cre12.g491952.t2.1
Cre12.g529550	Cre12.g529550.t1.2
Cre12.g535100	Cre12.g535100.t1.2
Cre12.g517000	Cre12.g517000.t1.1
g13675	Cre12.g544401.t1.1
Cre12.g527350	Cre12.g527350.t1.2
Cre12.g543800	Cre12.g543800.t1.2, Cre12.g543800.t2.1
g13693	N/A
Cre12.g522200	Cre12.g522200.t1.2
Cre12.g509150	Cre12.g509150.t1.1
g12428	Cre12.g507005.t1.1
Cre12.g523850	Cre12.g523850.t1.2
g13395	Cre12.g556802.t1.1
Cre12.g521350	Cre12.g521350.t1.2
Cre12.g483500	Cre12.g483500.t1.1
Cre12.g526750	Cre12.g526750.t1.2
Cre12.g495250	Cre12.g495250.t1.1
g12041	Cre12.g485250.t1.1
Cre12.g542200	Cre12.g542200.t1.1
g12147	Cre12.g495957.t1.1
Cre12.g534200	Cre12.g534200.t1.1
Cre12.g490050	Cre12.g490050.t1.2
Cre12.g532050	Cre12.g532050.t1.2
Cre12.g555000	Cre12.g555000.t1.1
Cre12.g489200	Cre12.g489200.t1.1
g12112	Cre12.g492504.t1.1
Cre12.g495050	Cre12.g495050.t1.2
Cre12.g521050	Cre12.g521050.t1.2
g12208	Cre12.g489002.t1.1
Cre12.g544650	Cre12.g544650.t1.1
g12290	Cre12.g512790.t1.1
Cre12.g558000	Cre12.g558000.t1.1
Cre12.g505100	Cre12.g505100.t1.1
Cre12.g528550	Cre12.g528550.t1.1
Cre12.g560750	Cre12.g560750.t1.1
Cre12.g500200	Cre12.g500200.t1.1
Cre12.g504450	Cre12.g504450.t1.2
Cre12.g556050	Cre12.g556050.t1.2
Cre12.g514300	Cre12.g514300.t1.2
g13117	Cre12.g533201.t1.1
Cre12.g496850	Cre12.g496850.t1.1
Cre12.g512200	Cre12.g512200.t1.1
Cre12.g560200	Cre12.g560200.t1.2
Cre12.g498200	Cre12.g498200.t1.2
g12115	Cre12.g493854.t2.1, Cre12.g493854.t1.1
g12115	Cre12.g493854.t2.1, Cre12.g493854.t1.1
g12293	Cre12.g512650.t1.1
g12165	N/A
Cre12.g490950	Cre12.g490950.t1.2, Cre12.g490950.t2.1
Cre12.g522950	Cre12.g522950.t1.2
Cre12.g510650	Cre12.g510650.t1.2
Cre12.g536412	Cre12.g536412.t1.2
Cre12.g518550	Cre12.g518550.t1.1
Cre12.g523600	Cre12.g523600.t1.1
g13312	N/A
Cre12.g560350	Cre12.g560350.t2.1, Cre12.g560350.t1.1
Cre12.g508300	Cre12.g508300.t1.1
Cre12.g557300	Cre12.g557300.t1.1
Cre12.g540800	Cre12.g540800.t1.2
Cre12.g538100	Cre12.g538100.t1.2
Cre12.g555500	Cre12.g555500.t1.2
Cre12.g535700	Cre12.g535700.t1.1
g12785	Cre12.g518500.t1.1
Cre12.g530250	Cre12.g530250.t1.1
Cre12.g515550	Cre12.g515550.t1.2
g13572	Cre12.g548901.t1.1
Cre12.g494650	Cre12.g494650.t1.1
Cre12.g552200	Cre12.g552200.t1.2
Cre12.g527250	Cre12.g527250.t1.2
Cre12.g492750	Cre12.g492750.t1.1
Cre12.g499500	Cre12.g499500.t1.1
Cre12.g501900	Cre12.g501900.t1.2
Cre12.g520900	Cre12.g520900.t1.2
g12408	Cre12.g507556.t1.1
Cre12.g510250	Cre12.g510250.t1.2
Cre12.g544250	Cre12.g544250.t1.2
g12210	Cre12.g488800.t1.1
Cre12.g488050	Cre12.g488050.t1.2
Cre12.g491050	Cre12.g491050.t1.2
Cre12.g552700	Cre12.g552700.t1.1
Cre12.g548955	Cre12.g548955.t1.2
Cre12.g540200	Cre12.g540200.t1.2
Cre12.g553000	Cre12.g553000.t1.2
Cre12.g531500	Cre12.g531500.t1.2
Cre12.g524550	Cre12.g524550.t1.1
Cre12.g534302	Cre12.g534302.t1.2
g13647	N/A
Cre12.g545600	Cre12.g545600.t2.1, Cre12.g545600.t1.1
Cre12.g532800	Cre12.g532800.t1.2
Cre12.g488200	Cre12.g488200.t1.1
g12629	N/A
Cre12.g497800	Cre12.g497800.t2.1, Cre12.g497800.t1.1
g12383	Cre12.g508644.t1.1
Cre12.g488400	Cre12.g488400.t1.1
Cre12.g527650	Cre12.g527650.t1.1
Cre12.g558200	Cre12.g558200.t1.1
Cre12.g488000	Cre12.g488000.t1.2
g13296	Cre12.g561101.t1.1
Cre12.g511100	Cre12.g511100.t1.1
g12956	Cre12.g526201.t1.2
g12974	Cre12.g526559.t1.1
g13686	Cre12.g544114.t1.1
Cre12.g503850	Cre12.g503850.t1.1
g13505	Cre12.g551852.t1.1
Cre12.g505300	Cre12.g505300.t1.2
g13266	Cre12.g539204.t1.1
Cre12.g549800	Cre12.g549800.t1.2
g12319	Cre12.g511550.t1.2
Cre12.g520050	Cre12.g520050.t1.2
Cre12.g554150	Cre12.g554150.t1.2
g12473	Cre12.g504750.t1.2
g12381	Cre12.g508642.t1.2
Cre12.g525650	Cre12.g525650.t1.2
g13790	Cre12.g543052.t1.1
Cre12.g536950	Cre12.g536950.t1.1
Cre12.g554350	Cre12.g554350.t1.2
Cre12.g529500	Cre12.g529500.t1.2
Cre12.g496450	Cre12.g496450.t1.2
Cre12.g545250	Cre12.g545250.t1.1
Cre12.g513650	Cre12.g513650.t1.2
Cre12.g486478	Cre12.g486478.t1.2
g12258	Cre12.g486702.t1.1
Cre12.g511250	Cre12.g511250.t1.2
Cre12.g508200	Cre12.g508200.t1.2
g13811	Cre12.g551977.t1.1
Cre12.g558050	Cre12.g558050.t1.2
Cre12.g546100	Cre12.g546100.t1.1, Cre12.g546100.t2.1
g13633	N/A
g13537	Cre12.g550501.t2.1, Cre12.g550501.t1.1
g13537	Cre12.g550501.t2.1, Cre12.g550501.t1.1
g12007	Cre12.g483720.t1.2
Cre12.g536750	Cre12.g536750.t1.2
Cre12.g504100	Cre12.g504100.t1.1
g13148	Cre12.g534600.t1.2
Cre12.g500150	Cre12.g500150.t1.1
Cre12.g509700	Cre12.g509700.t1.1
Cre12.g554929	Cre12.g554929.t1.2
g12943	Cre12.g525950.t1.2
Cre12.g508900	Cre12.g508900.t1.2
Cre12.g537500	Cre12.g537500.t1.1
Cre12.g490450	Cre12.g490450.t1.1
Cre12.g486550	Cre12.g486550.t1.2
g13808	Cre12.g550702.t1.1
g13346	Cre12.g559054.t1.1
Cre12.g521336	Cre12.g521336.t1.2
Cre12.g492950	Cre12.g492950.t1.2
g12852	Cre12.g521750.t1.2
Cre12.g545800	Cre12.g545800.t1.1
Cre12.g497400	Cre12.g497400.t1.2
Cre12.g516550	Cre12.g516550.t1.2
Cre12.g540300	Cre12.g540351.t1.1
Cre12.g548033	Cre12.g548051.t1.1
Cre12.g533800	Cre12.g533800.t1.2
Cre12.g487700	Cre12.g487700.t1.2
Cre12.g543350	Cre12.g543350.t3.1, Cre12.g543350.t1.1, Cre12.g543350.t2.1
g13702	N/A
g13702	N/A
Cre12.g517750	Cre12.g517750.t1.1
Cre12.g558700	Cre12.g558700.t1.2
Cre12.g559950	Cre12.g559950.t1.2
Cre12.g522350	Cre12.g522350.t1.2
Cre12.g497100	Cre12.g497100.t1.2
Cre12.g485150	Cre12.g485150.t1.2
g12566	N/A
Cre12.g500500	Cre12.g500500.t1.1, Cre12.g500500.t2.1
Cre12.g542300	Cre12.g542300.t1.2
Cre12.g493050	Cre12.g493050.t1.2
Cre12.g546650	Cre12.g546650.t1.2
g13733	N/A
Cre12.g541950	Cre12.g541950.t2.1, Cre12.g541950.t1.2
Cre12.g535150	Cre12.g535150.t1.1
Cre12.g485550	Cre12.g485550.t1.2
Cre12.g492450	Cre12.g492450.t1.2
Cre12.g506300	Cre12.g506300.t1.2
Cre12.g515750	Cre12.g515750.t1.1
Cre12.g493550	Cre12.g493550.t1.2
g13273	Cre12.g539207.t2.1, Cre12.g539207.t1.1
g13273	Cre12.g539207.t2.1, Cre12.g539207.t1.1
Cre12.g494900	Cre12.g494900.t1.2
g13542	Cre12.g550300.t1.1, Cre12.g550300.t2.1
g13542	Cre12.g550300.t1.1, Cre12.g550300.t2.1
Cre12.g519700	Cre12.g519700.t1.1
Cre12.g496250	Cre12.g496250.t1.1
Cre12.g504300	Cre12.g504300.t1.1
Cre12.g505600	Cre12.g505600.t1.2
Cre12.g520400	Cre12.g520400.t1.2
Cre12.g561400	Cre12.g561400.t1.2
g13131	Cre12.g533850.t1.1
Cre12.g489550	Cre12.g489550.t1.1
Cre12.g531750	Cre12.g531750.t1.2
g12042	Cre12.g485276.t1.1
g12153	Cre12.g491600.t1.1
g12597	Cre12.g499200.t1.2
Cre12.g486050	Cre12.g486050.t1.2
Cre12.g549450	Cre12.g549450.t1.2
Cre12.g503200	Cre12.g503200.t1.2
g13601	N/A
g13601	N/A
Cre12.g547600	N/A
Cre12.g547550	Cre12.g547651.t3.1, Cre12.g547651.t2.1, Cre12.g547651.t1.1, Cre12.g547651.t4.1
Cre12.g549500	Cre12.g549500.t1.2
Cre12.g513550	Cre12.g513550.t1.2
g12143	Cre12.g495953.t1.1
Cre12.g547734	Cre12.g547734.t1.2
Cre12.g560550	Cre12.g560550.t1.1
g13809	Cre12.g551127.t1.1
Cre12.g523050	Cre12.g523050.t1.1
Cre12.g504550	Cre12.g504550.t1.2
Cre12.g532327	Cre12.g532327.t1.2
Cre12.g515150	Cre12.g515150.t1.2
Cre12.g536150	Cre12.g536150.t1.1
g13257	Cre12.g539121.t1.1
g12340	Cre12.g510450.t1.2
Cre12.g529100	Cre12.g529100.t1.2
Cre12.g556400	Cre12.g556400.t1.1
Cre12.g501150	Cre12.g501150.t1.2
Cre12.g551300	Cre12.g551353.t1.1
Cre12.g505450	Cre12.g505450.t1.2
Cre12.g556550	Cre12.g556550.t1.1
g12946	Cre12.g526010.t1.1
Cre12.g512550	Cre12.g512550.t1.2
g12939	Cre12.g525802.t1.1
Cre12.g503250	Cre12.g503250.t1.2
Cre12.g529150	Cre12.g529150.t1.2
Cre12.g519600	Cre12.g519600.t1.1
g12069	Cre12.g494052.t1.1
g13093	Cre12.g532151.t1.1
Cre12.g509250	Cre12.g509250.t1.1
g13275	Cre12.g539208.t1.1
Cre12.g498700	Cre12.g498700.t1.2
g12294	Cre12.g512600.t1.2
Cre12.g551100	Cre12.g551100.t1.2
g13476	Cre12.g553052.t1.1
g13823	Cre12.g557078.t1.1
Cre12.g490100	Cre12.g490100.t1.2
Cre12.g514900	Cre12.g514900.t1.2
Cre12.g484400	Cre12.g484375.t1.1
Cre12.g530700	Cre12.g530700.t1.2
Cre12.g484650	Cre12.g484650.t1.1
g13210	Cre12.g537226.t1.1
g13156	Cre12.g534915.t1.1
g13258	Cre12.g539141.t1.1
Cre12.g557850	Cre12.g557850.t1.1
Cre12.g557600	Cre12.g557600.t1.1
Cre12.g560850	Cre12.g560902.t1.1
Cre12.g553300	Cre12.g553300.t1.2
Cre12.g547000	Cre12.g547000.t1.2
Cre12.g510034	Cre12.g510034.t1.1
Cre12.g557800	Cre12.g557800.t1.2
Cre12.g521150	Cre12.g521150.t1.2
Cre12.g543550	Cre12.g543550.t1.1
Cre12.g506600	Cre12.g506600.t1.2
Cre12.g527850	Cre12.g527850.t1.1
Cre12.g543900	Cre12.g543900.t1.1
Cre12.g528850	Cre12.g528850.t1.1
Cre12.g556750	Cre12.g556750.t1.1
Cre12.g550650	Cre12.g550650.t1.2
Cre12.g485200	Cre12.g485200.t1.1
Cre12.g559400	Cre12.g559400.t1.1
g12109	Cre12.g492151.t1.1
Cre12.g537950	Cre12.g537950.t1.1
Cre12.g553850	Cre12.g553850.t1.1
g13200	Cre12.g536776.t1.1
Cre12.g512450	Cre12.g512450.t1.1, Cre12.g512450.t2.1
g12297	N/A
Cre12.g541650	Cre12.g541650.t2.1, Cre12.g541650.t1.2
g13741	N/A
Cre12.g547250	Cre12.g547250.t1.2
Cre12.g526800	Cre12.g526800.t1.2
Cre12.g531450	Cre12.g531450.t1.2
Cre12.g551900	Cre12.g551900.t1.2
Cre12.g559850	Cre12.g559850.t1.1
g12304	Cre12.g512202.t1.1
g12635	Cre12.g497500.t1.2
Cre12.g503100	Cre12.g503100.t1.1
Cre12.g550450	Cre12.g550450.t1.2
Cre12.g512750	Cre12.g512750.t2.1, Cre12.g512750.t1.1
g12291	N/A
Cre12.g509600	Cre12.g509600.t1.1
g12145	Cre12.g495955.t1.1
Cre12.g503350	Cre12.g503350.t1.2
Cre12.g500650	Cre12.g500650.t1.2
g13219	Cre12.g537581.t1.1
Cre12.g484000	Cre12.g484000.t1.2
Cre12.g537850	Cre12.g537850.t1.2
