CC2344-L1,CC2344-L2,CC2344-L3,CC2344-L4,CC2344-L5,CC2344-L6,CC2344-L7,CC2344-L8,CC2344-L9,CC2344-L10,CC2344-L11,CC2344-L12,CC2344-L13,CC2344-L14,CC2344-L15,CC2931-L1,CC2931-L2,CC2931-L3,CC2931-L4,CC2931-L5,CC2931-L6,CC2931-L7,CC2931-L9,CC2931-L10,CC2931-L11,CC2931-L13,CC2931-L14,CC2931-L15
CHLRE_07G328250V5,,,CHLRE_08G383702V5,,CHLRE_09G406416V5,,,CHLRE_05G245800V5,,CHLRE_06G278102V5,CHLRE_16G686501V5,,,CHLRE_07G350100V5,,,,,,,,,,,,,
CHLRE_07G328400V5,,,CHLRE_08G383900V5,,CHLRE_09G406650V5,,,CHLRE_05G245950V5,,CHLRE_06G278103V5,CHLRE_16G686000V5,,,CHLRE_07G350450V5,,,,,,,,,,,,,
CHLRE_07G328950V5,,,CHLRE_08G384750V5,,CHLRE_09G406800V5,,,CHLRE_05G246050V5,,CHLRE_06G278104V5,CHLRE_16G685800V5,,,CHLRE_07G350451V5,,,,,,,,,,,,,
CHLRE_07G329050V5,,,CHLRE_08G385951V5,,CHLRE_09G406851V5,,,CHLRE_05G246100V5,,CHLRE_06G278116V5,CHLRE_16G685550V5,,,CHLRE_07G351000V5,,,,,,,,,,,,,
CHLRE_07G329400V5,,,CHLRE_09G386113V5,,CHLRE_09G406950V5,,,CHLRE_05G246552V5,,CHLRE_06G278117V5,CHLRE_16G685200V5,,,CHLRE_07G351200V5,,,,,,,,,,,,,
CHLRE_07G329500V5,,,CHLRE_09G386137V5,,CHLRE_09G407100V5,,,CHLRE_05G246753V5,,CHLRE_06G278123V5,CHLRE_16G685150V5,,,CHLRE_07G351400V5,,,,,,,,,,,,,
CHLRE_07G329700V5,,,CHLRE_09G386167V5,,CHLRE_09G407110V5,,,CHLRE_05G246900V5,,CHLRE_06G278124V5,CHLRE_16G684000V5,,,CHLRE_07G351450V5,,,,,,,,,,,,,
CHLRE_07G329850V5,,,CHLRE_09G386350V5,,CHLRE_09G407200V5,,,CHLRE_05G246950V5,,CHLRE_06G278125V5,CHLRE_16G682100V5,,,CHLRE_07G351850V5,,,,,,,,,,,,,
CHLRE_07G329900V5,,,CHLRE_09G386400V5,,CHLRE_09G407250V5,,,CHLRE_05G247050V5,,CHLRE_06G278126V5,CHLRE_16G682050V5,,,CHLRE_07G352850V5,,,,,,,,,,,,,
CHLRE_07G330100V5,,,CHLRE_09G386700V5,,CHLRE_09G407300V5,,,CHLRE_05G247150V5,,CHLRE_06G278127V5,CHLRE_16G681550V5,,,CHLRE_07G353650V5,,,,,,,,,,,,,
CHLRE_07G330750V5,,,CHLRE_09G386731V5,,CHLRE_09G407373V5,,,CHLRE_05G247250V5,,CHLRE_06G278128V5,CHLRE_16G681000V5,,,CHLRE_07G353850V5,,,,,,,,,,,,,
CHLRE_07G331250V5,,,CHLRE_09G386747V5,,CHLRE_09G407400V5,,,CHLRE_05G247300V5,,CHLRE_06G278135V5,CHLRE_16G680200V5,,,CHLRE_07G354050V5,,,,,,,,,,,,,
CHLRE_07G331300V5,,,CHLRE_09G386750V5,,CHLRE_09G407450V5,,,CHLRE_05G247550V5,,CHLRE_06G278136V5,CHLRE_16G680000V5,,,CHLRE_07G354100V5,,,,,,,,,,,,,
CHLRE_07G331500V5,,,CHLRE_18G749847V5,,CHLRE_09G407650V5,,,CHLRE_05G247650V5,,CHLRE_06G278137V5,CHLRE_16G679650V5,,,CHLRE_07G354350V5,,,,,,,,,,,,,
CHLRE_07G331650V5,,,CHLRE_18G749247V5,,CHLRE_09G407700V5,,,CHLRE_05G247700V5,,CHLRE_06G278142V5,CHLRE_16G679200V5,,,CHLRE_07G354700V5,,,,,,,,,,,,,
CHLRE_07G332100V5,,,CHLRE_18G748797V5,,CHLRE_09G407801V5,,,CHLRE_05G247851V5,,CHLRE_06G278148V5,CHLRE_16G678551V5,,,CHLRE_07G354750V5,,,,,,,,,,,,,
CHLRE_07G332851V5,,,CHLRE_18G748297V5,,CHLRE_09G407850V5,,,CHLRE_05G247850V5,,CHLRE_06G278154V5,CHLRE_16G677950V5,,,CHLRE_07G355200V5,,,,,,,,,,,,,
CHLRE_07G332901V5,,,CHLRE_18G748097V5,,CHLRE_09G408051V5,,,CHLRE_05G247900V5,,CHLRE_06G278171V5,CHLRE_16G677350V5,,,CHLRE_07G355250V5,,,,,,,,,,,,,
CHLRE_07G333100V5,,,CHLRE_09G405100V5,,CHLRE_09G408200V5,,,CHLRE_05G247950V5,,CHLRE_06G278173V5,CHLRE_16G676850V5,,,CHLRE_07G355600V5,,,,,,,,,,,,,
CHLRE_07G334300V5,,,CHLRE_09G404650V5,,CHLRE_09G408250V5,,,CHLRE_05G248200V5,,CHLRE_06G278174V5,CHLRE_16G675850V5,,,CHLRE_07G356350V5,,,,,,,,,,,,,
CHLRE_07G334400V5,,,CHLRE_09G403250V5,,CHLRE_09G408300V5,,,CHLRE_05G248300V5,,CHLRE_06G278175V5,CHLRE_16G675650V5,,,CHLRE_07G356700V5,,,,,,,,,,,,,
CHLRE_07G335050V5,,,CHLRE_09G402450V5,,CHLRE_09G408500V5,,,CHLRE_05G248500V5,,CHLRE_06G278176V5,CHLRE_16G674850V5,,,CHLRE_07G356800V5,,,,,,,,,,,,,
CHLRE_07G335850V5,,,CHLRE_09G401850V5,,CHLRE_09G408550V5,,,CHLRE_05G248550V5,,CHLRE_06G278177V5,CHLRE_16G674700V5,,,CHLRE_07G357350V5,,,,,,,,,,,,,
CHLRE_07G335900V5,,,CHLRE_09G401700V5,,CHLRE_09G408600V5,,,CHLRE_05G241632V5,,CHLRE_06G278183V5,CHLRE_16G674250V5,,,CHLRE_07G357400V5,,,,,,,,,,,,,
CHLRE_07G336200V5,,,CHLRE_09G400500V5,,CHLRE_09G409000V5,,,CHLRE_05G241635V5,,CHLRE_06G278184V5,CHLRE_16G674050V5,,,CHLRE_07G357600V5,,,,,,,,,,,,,
CHLRE_07G336500V5,,,CHLRE_09G400150V5,,CHLRE_09G409050V5,,,CHLRE_05G241636V5,,CHLRE_06G278188V5,CHLRE_16G674000V5,,,CHLRE_07G357800V5,,,,,,,,,,,,,
CHLRE_07G337150V5,,,CHLRE_09G400050V5,,CHLRE_09G409100V5,,,CHLRE_05G241637V5,,CHLRE_06G278189V5,CHLRE_16G673852V5,,,CHLRE_08G358250V5,,,,,,,,,,,,,
CHLRE_07G337700V5,,,CHLRE_09G399000V5,,CHLRE_09G409200V5,,,CHLRE_05G241638V5,,CHLRE_06G278190V5,CHLRE_16G673700V5,,,CHLRE_08G358200V5,,,,,,,,,,,,,
CHLRE_07G337800V5,,,CHLRE_09G398650V5,,CHLRE_09G409250V5,,,CHLRE_05G241639V5,,CHLRE_06G278191V5,CHLRE_16G673553V5,,,CHLRE_08G358100V5,,,,,,,,,,,,,
CHLRE_07G338250V5,,,CHLRE_09G397950V5,,CHLRE_09G409350V5,,,CHLRE_05G234500V5,,CHLRE_06G278197V5,CHLRE_16G673001V5,,,CHLRE_08G358532V5,,,,,,,,,,,,,
CHLRE_07G338700V5,,,CHLRE_09G397900V5,,CHLRE_09G409500V5,,,CHLRE_05G234550V5,,CHLRE_06G278202V5,CHLRE_16G672650V5,,,CHLRE_08G358540V5,,,,,,,,,,,,,
CHLRE_07G338950V5,,,CHLRE_09G397550V5,,CHLRE_09G409550V5,,,CHLRE_05G234600V5,,CHLRE_06G278205V5,CHLRE_16G672600V5,,,CHLRE_08G358552V5,,,,,,,,,,,,,
CHLRE_07G339000V5,,,CHLRE_09G397200V5,,CHLRE_09G409650V5,,,CHLRE_05G234636V5,,CHLRE_06G278210V5,CHLRE_16G672602V5,,,CHLRE_08G358555V5,,,,,,,,,,,,,
CHLRE_07G339050V5,,,CHLRE_09G396450V5,,CHLRE_09G409750V5,,,CHLRE_05G234637V5,,CHLRE_06G278211V5,CHLRE_16G672300V5,,,CHLRE_08G358568V5,,,,,,,,,,,,,
CHLRE_07G339300V5,,,CHLRE_09G395250V5,,CHLRE_09G410050V5,,,CHLRE_05G234638V5,,CHLRE_06G278213V5,CHLRE_16G671750V5,,,CHLRE_08G358574V5,,,,,,,,,,,,,
CHLRE_07G339350V5,,,CHLRE_09G395200V5,,CHLRE_09G410300V5,,,CHLRE_05G234640V5,,CHLRE_06G278221V5,CHLRE_16G672161V5,,,CHLRE_08G358579V5,,,,,,,,,,,,,
CHLRE_07G339554V5,,,CHLRE_09G395000V5,,CHLRE_09G410350V5,,,CHLRE_05G234642V5,,CHLRE_06G278223V5,CHLRE_16G675188V5,,,CHLRE_08G358580V5,,,,,,,,,,,,,
CHLRE_07G340050V5,,,CHLRE_09G394550V5,,CHLRE_09G410500V5,,,CHLRE_05G234654V5,,CHLRE_06G278224V5,CHLRE_16G678437V5,,,CHLRE_08G358850V5,,,,,,,,,,,,,
CHLRE_07G340350V5,,,CHLRE_09G394450V5,,CHLRE_09G410650V5,,,CHLRE_05G234655V5,,CHLRE_06G278225V5,CHLRE_16G680566V5,,,CHLRE_08G359051V5,,,,,,,,,,,,,
CHLRE_07G342600V5,,,CHLRE_09G394350V5,,CHLRE_09G411100V5,,,CHLRE_05G234656V5,,CHLRE_06G278227V5,CHLRE_16G681466V5,,,CHLRE_08G359700V5,,,,,,,,,,,,,
CHLRE_07G341950V5,,,CHLRE_09G394150V5,,CHLRE_09G411200V5,,,CHLRE_05G234657V5,,CHLRE_06G278236V5,CHLRE_16G682587V5,,,CHLRE_08G359800V5,,,,,,,,,,,,,
CHLRE_07G341600V5,,,CHLRE_09G393850V5,,CHLRE_09G411350V5,,,CHLRE_05G234659V5,,CHLRE_06G278239V5,CHLRE_16G687294V5,,,CHLRE_08G360001V5,,,,,,,,,,,,,
CHLRE_07G341550V5,,,CHLRE_09G393700V5,,CHLRE_09G411600V5,,,CHLRE_05G234660V5,,CHLRE_06G278242V5,CHLRE_16G689087V5,,,CHLRE_08G360050V5,,,,,,,,,,,,,
CHLRE_07G340950V5,,,CHLRE_09G393100V5,,CHLRE_09G411751V5,,,CHLRE_05G234663V5,,CHLRE_06G278246V5,CHLRE_16G689647V5,,,CHLRE_08G360300V5,,,,,,,,,,,,,
CHLRE_07G340900V5,,,CHLRE_09G392950V5,,CHLRE_09G411800V5,,,CHLRE_05G234664V5,,CHLRE_06G278247V5,CHLRE_16G692228V5,,,CHLRE_08G360450V5,,,,,,,,,,,,,
CHLRE_07G340850V5,,,CHLRE_09G392800V5,,CHLRE_09G411900V5,,,CHLRE_05G234666V5,,CHLRE_06G278249V5,CHLRE_17G696500V5,,,CHLRE_08G360564V5,,,,,,,,,,,,,
CHLRE_07G343101V5,,,CHLRE_09G392650V5,,CHLRE_09G412000V5,,,CHLRE_05G234700V5,,CHLRE_06G278254V5,CHLRE_17G696750V5,,,CHLRE_08G360950V5,,,,,,,,,,,,,
CHLRE_07G343850V5,,,CHLRE_09G391700V5,,CHLRE_09G412050V5,,,CHLRE_05G235450V5,,CHLRE_06G278256V5,CHLRE_17G696800V5,,,CHLRE_08G361000V5,,,,,,,,,,,,,
CHLRE_07G344000V5,,,CHLRE_09G391350V5,,CHLRE_09G412100V5,,,CHLRE_05G235500V5,,CHLRE_06G278258V5,CHLRE_17G697050V5,,,CHLRE_08G361050V5,,,,,,,,,,,,,
CHLRE_07G344450V5,,,CHLRE_09G391352V5,,CHLRE_09G412150V5,,,CHLRE_05G235600V5,,CHLRE_06G278261V5,CHLRE_17G697406V5,,,CHLRE_08G361063V5,,,,,,,,,,,,,
CHLRE_07G345000V5,,,CHLRE_09G390700V5,,CHLRE_09G412250V5,,,CHLRE_05G235650V5,,CHLRE_06G278263V5,CHLRE_17G698650V5,,,CHLRE_08G361100V5,,,,,,,,,,,,,
CHLRE_07G345200V5,,,CHLRE_09G393506V5,,CHLRE_09G412300V5,,,CHLRE_05G235700V5,,CHLRE_06G278264V5,CHLRE_17G699100V5,,,CHLRE_08G361551V5,,,,,,,,,,,,,
CHLRE_07G345700V5,,,CHLRE_09G393991V5,,CHLRE_09G412350V5,,,CHLRE_05G235800V5,,CHLRE_06G278269V5,CHLRE_17G699750V5,,,CHLRE_08G362100V5,,,,,,,,,,,,,
CHLRE_07G345850V5,,,CHLRE_09G394436V5,,CHLRE_09G412550V5,,,CHLRE_05G235900V5,,CHLRE_06G278150V5,CHLRE_17G699800V5,,,CHLRE_08G362400V5,,,,,,,,,,,,,
CHLRE_07G345950V5,,,CHLRE_09G394584V5,,CHLRE_09G412650V5,,,CHLRE_05G236000V5,,CHLRE_06G278300V5,CHLRE_17G700850V5,,,CHLRE_08G362500V5,,,,,,,,,,,,,
CHLRE_07G346000V5,,,CHLRE_09G394880V5,,CHLRE_09G412750V5,,,CHLRE_05G236050V5,,CHLRE_06G278400V5,CHLRE_17G700900V5,,,CHLRE_08G362600V5,,,,,,,,,,,,,
CHLRE_07G346150V5,,,CHLRE_09G395139V5,,CHLRE_09G412787V5,,,CHLRE_05G236100V5,,CHLRE_06G278500V5,CHLRE_17G701500V5,,,CHLRE_08G362700V5,,,,,,,,,,,,,
CHLRE_07G346550V5,,,CHLRE_09G395213V5,,CHLRE_09G412803V5,,,CHLRE_05G236150V5,,CHLRE_06G278550V5,CHLRE_17G702600V5,,,CHLRE_08G363100V5,,,,,,,,,,,,,
CHLRE_07G346672V5,,,CHLRE_09G395621V5,,CHLRE_09G412850V5,,,CHLRE_05G236216V5,,CHLRE_06G278600V5,CHLRE_17G703050V5,,,CHLRE_08G363150V5,,,,,,,,,,,,,
CHLRE_07G346698V5,,,CHLRE_09G396028V5,,CHLRE_09G413050V5,,,CHLRE_05G236250V5,,CHLRE_06G278750V5,CHLRE_17G704100V5,,,CHLRE_08G363650V5,,,,,,,,,,,,,
CHLRE_07G346850V5,,,CHLRE_09G396587V5,,CHLRE_09G413150V5,,,CHLRE_05G236300V5,,CHLRE_06G278850V5,CHLRE_17G704600V5,,,CHLRE_08G363800V5,,,,,,,,,,,,,
CHLRE_07G346950V5,,,CHLRE_09G397068V5,,CHLRE_09G413400V5,,,CHLRE_05G236350V5,,CHLRE_06G278900V5,CHLRE_17G704850V5,,,CHLRE_08G363950V5,,,,,,,,,,,,,
CHLRE_07G347850V5,,,CHLRE_09G397105V5,,CHLRE_09G413600V5,,,CHLRE_05G236550V5,,CHLRE_06G278950V5,CHLRE_17G705400V5,,,CHLRE_08G364501V5,,,,,,,,,,,,,
CHLRE_07G348400V5,,,CHLRE_09G397253V5,,CHLRE_09G413650V5,,,CHLRE_05G236600V5,,CHLRE_06G279000V5,CHLRE_17G705450V5,,,CHLRE_08G364600V5,,,,,,,,,,,,,
CHLRE_07G348600V5,,,CHLRE_09G397549V5,,CHLRE_09G413750V5,,,CHLRE_05G236700V5,,CHLRE_06G279100V5,CHLRE_17G706050V5,,,CHLRE_08G364751V5,,,,,,,,,,,,,
CHLRE_07G348750V5,,,CHLRE_09G397623V5,,CHLRE_09G413900V5,,,CHLRE_05G236750V5,,CHLRE_06G279183V5,CHLRE_17G706450V5,,,CHLRE_08G365000V5,,,,,,,,,,,,,
CHLRE_07G349100V5,,,CHLRE_09G397734V5,,CHLRE_09G414000V5,,,CHLRE_05G236850V5,,CHLRE_06G279216V5,CHLRE_17G706800V5,,,CHLRE_08G365720V5,,,,,,,,,,,,,
CHLRE_07G349200V5,,,CHLRE_09G398993V5,,CHLRE_09G414050V5,,,CHLRE_05G236878V5,,CHLRE_06G279250V5,CHLRE_17G707150V5,,,CHLRE_08G365825V5,,,,,,,,,,,,,
CHLRE_07G349700V5,,,CHLRE_09G399178V5,,CHLRE_09G414150V5,,,CHLRE_05G236907V5,,CHLRE_06G279350V5,CHLRE_17G707350V5,,,CHLRE_08G365851V5,,,,,,,,,,,,,
CHLRE_07G349750V5,,,CHLRE_09G399663V5,,CHLRE_09G414200V5,,,CHLRE_05G236950V5,,CHLRE_06G279474V5,CHLRE_17G707400V5,,,CHLRE_08G365900V5,,,,,,,,,,,,,
CHLRE_07G350000V5,,,CHLRE_09G400367V5,,CHLRE_09G414250V5,,,CHLRE_05G237000V5,,CHLRE_06G279500V5,CHLRE_17G707551V5,,,CHLRE_08G366150V5,,,,,,,,,,,,,
CHLRE_07G350451V5,,,CHLRE_09G400404V5,,CHLRE_09G414300V5,,,CHLRE_05G237100V5,,CHLRE_06G279550V5,CHLRE_17G707950V5,,,CHLRE_08G366400V5,,,,,,,,,,,,,
CHLRE_07G351000V5,,,CHLRE_09G400441V5,,CHLRE_09G414550V5,,,CHLRE_05G237200V5,,CHLRE_06G279700V5,CHLRE_17G708100V5,,,CHLRE_08G366600V5,,,,,,,,,,,,,
CHLRE_07G351200V5,,,CHLRE_09G401182V5,,CHLRE_09G414800V5,,,CHLRE_05G237283V5,,CHLRE_06G279750V5,CHLRE_17G708300V5,,,CHLRE_08G366800V5,,,,,,,,,,,,,
CHLRE_07G351700V5,,,CHLRE_09G401478V5,,CHLRE_09G415200V5,,,CHLRE_05G237700V5,,CHLRE_06G279850V5,CHLRE_17G710150V5,,,CHLRE_08G366850V5,,,,,,,,,,,,,
CHLRE_07G351850V5,,,CHLRE_09G402182V5,,CHLRE_09G415250V5,,,CHLRE_05G238000V5,,CHLRE_06G280050V5,CHLRE_17G710300V5,,,CHLRE_08G367050V5,,,,,,,,,,,,,
CHLRE_07G351900V5,,,CHLRE_09G402515V5,,CHLRE_09G415400V5,,,CHLRE_05G238052V5,,CHLRE_06G280150V5,CHLRE_17G710351V5,,,CHLRE_08G367100V5,,,,,,,,,,,,,
CHLRE_07G352650V5,,,CHLRE_09G402849V5,,CHLRE_09G415450V5,,,CHLRE_05G238100V5,,CHLRE_06G280250V5,CHLRE_17G711050V5,,,CHLRE_08G367250V5,,,,,,,,,,,,,
CHLRE_07G352950V5,,,CHLRE_09G403182V5,,CHLRE_09G415500V5,,,CHLRE_05G238150V5,,CHLRE_06G280300V5,CHLRE_17G712000V5,,,CHLRE_08G367400V5,,,,,,,,,,,,,
CHLRE_07G353150V5,,,CHLRE_09G403219V5,,CHLRE_09G415550V5,,,CHLRE_05G238200V5,,CHLRE_06G280350V5,CHLRE_17G712250V5,,,CHLRE_08G367500V5,,,,,,,,,,,,,
CHLRE_07G354050V5,,,CHLRE_09G405500V5,,CHLRE_09G415800V5,,,CHLRE_05G238250V5,,CHLRE_06G280385V5,CHLRE_17G713150V5,,,CHLRE_08G367700V5,,,,,,,,,,,,,
CHLRE_07G354250V5,,,CHLRE_09G406050V5,,CHLRE_09G415850V5,,,CHLRE_05G238260V5,,CHLRE_06G280550V5,CHLRE_17G713700V5,,,CHLRE_08G368250V5,,,,,,,,,,,,,
CHLRE_07G354350V5,,,CHLRE_09G407120V5,,CHLRE_09G416000V5,,,CHLRE_05G238280V5,,CHLRE_06G280650V5,CHLRE_17G713800V5,,,CHLRE_08G368300V5,,,,,,,,,,,,,
CHLRE_07G354750V5,,,CHLRE_09G407550V5,,CHLRE_09G416100V5,,,CHLRE_05G238290V5,,CHLRE_06G280800V5,CHLRE_17G713850V5,,,CHLRE_08G368550V5,,,,,,,,,,,,,
CHLRE_07G354850V5,,,CHLRE_09G407801V5,,CHLRE_09G416150V5,,,CHLRE_05G238322V5,,CHLRE_06G280850V5,CHLRE_17G714150V5,,,CHLRE_08G368650V5,,,,,,,,,,,,,
CHLRE_07G355466V5,,,CHLRE_09G408000V5,,CHLRE_09G416200V5,,,CHLRE_05G238343V5,,CHLRE_06G280900V5,CHLRE_17G714200V5,,,CHLRE_08G368800V5,,,,,,,,,,,,,
CHLRE_07G355600V5,,,CHLRE_09G408200V5,,CHLRE_09G416309V5,,,CHLRE_05G238364V5,,CHLRE_06G281100V5,CHLRE_17G714250V5,,,CHLRE_08G368950V5,,,,,,,,,,,,,
CHLRE_07G355800V5,,,CHLRE_09G408400V5,,CHLRE_09G416350V5,,,CHLRE_05G238374V5,,CHLRE_06G281150V5,CHLRE_17G714300V5,,,CHLRE_08G369683V5,,,,,,,,,,,,,
CHLRE_07G356500V5,,,CHLRE_09G408550V5,,CHLRE_09G416400V5,,,CHLRE_05G238400V5,,CHLRE_06G281300V5,CHLRE_17G714800V5,,,CHLRE_08G369976V5,,,,,,,,,,,,,
CHLRE_07G356600V5,,,CHLRE_09G408676V5,,CHLRE_09G416450V5,,,CHLRE_05G238500V5,,CHLRE_06G281500V5,CHLRE_17G714950V5,,,CHLRE_08G370000V5,,,,,,,,,,,,,
CHLRE_07G357750V5,,,CHLRE_09G409050V5,,CHLRE_09G416500V5,,,CHLRE_05G238550V5,,CHLRE_06G281563V5,CHLRE_17G715950V5,,,CHLRE_08G370050V5,,,,,,,,,,,,,
CHLRE_07G357800V5,,,CHLRE_09G409200V5,,CHLRE_09G416750V5,,,CHLRE_05G238650V5,,CHLRE_06G281700V5,CHLRE_17G717750V5,,,CHLRE_08G370116V5,,,,,,,,,,,,,
CHLRE_08G358400V5,,,CHLRE_09G409350V5,,CHLRE_09G416800V5,,,CHLRE_05G238800V5,,CHLRE_06G282200V5,CHLRE_17G718000V5,,,CHLRE_08G370300V5,,,,,,,,,,,,,
CHLRE_08G358200V5,,,CHLRE_09G411350V5,,CHLRE_09G416950V5,,,CHLRE_05G238850V5,,CHLRE_06G282251V5,CHLRE_17G718150V5,,,CHLRE_08G370401V5,,,,,,,,,,,,,
CHLRE_08G358522V5,,,CHLRE_09G411700V5,,CHLRE_09G417000V5,,,CHLRE_05G238900V5,,CHLRE_06G282300V5,CHLRE_17G720850V5,,,CHLRE_08G370500V5,,,,,,,,,,,,,
CHLRE_08G358523V5,,,CHLRE_09G411975V5,,CHLRE_09G417100V5,,,CHLRE_05G238935V5,,CHLRE_06G282350V5,CHLRE_17G722050V5,,,CHLRE_08G370900V5,,,,,,,,,,,,,
CHLRE_08G358525V5,,,CHLRE_09G413200V5,,CHLRE_09G417150V5,,,CHLRE_05G238950V5,,CHLRE_06G282500V5,CHLRE_17G722650V5,,,CHLRE_08G371052V5,,,,,,,,,,,,,
CHLRE_08G358526V5,,,CHLRE_09G413650V5,,CHLRE_09G417200V5,,,CHLRE_05G239000V5,,CHLRE_06G282550V5,CHLRE_17G722900V5,,,CHLRE_08G371800V5,,,,,,,,,,,,,
CHLRE_08G358532V5,,,CHLRE_09G414300V5,,CHLRE_09G417250V5,,,CHLRE_05G239151V5,,CHLRE_06G282600V5,CHLRE_17G723650V5,,,CHLRE_08G372300V5,,,,,,,,,,,,,
CHLRE_08G358534V5,,,CHLRE_09G414350V5,,CHLRE_09G417350V5,,,CHLRE_05G239200V5,,CHLRE_06G282900V5,CHLRE_17G724350V5,,,CHLRE_08G372550V5,,,,,,,,,,,,,
CHLRE_08G358538V5,,,CHLRE_09G414750V5,,CHLRE_10G418050V5,,,CHLRE_05G239300V5,,CHLRE_06G283050V5,CHLRE_17G724550V5,,,CHLRE_08G372750V5,,,,,,,,,,,,,
CHLRE_08G358555V5,,,CHLRE_09G415200V5,,CHLRE_10G418100V5,,,CHLRE_05G239500V5,,CHLRE_06G283150V5,CHLRE_17G724600V5,,,CHLRE_08G372900V5,,,,,,,,,,,,,
CHLRE_08G358564V5,,,CHLRE_09G415450V5,,CHLRE_10G419150V5,,,CHLRE_05G239650V5,,CHLRE_06G283200V5,CHLRE_17G725150V5,,,CHLRE_08G373150V5,,,,,,,,,,,,,
CHLRE_08G358579V5,,,CHLRE_09G415850V5,,CHLRE_10G419550V5,,,CHLRE_05G239700V5,,CHLRE_06G283350V5,CHLRE_17G725200V5,,,CHLRE_08G373250V5,,,,,,,,,,,,,
CHLRE_08G358900V5,,,CHLRE_09G416309V5,,CHLRE_10G419700V5,,,CHLRE_05G239750V5,,CHLRE_06G283400V5,CHLRE_17G725376V5,,,CHLRE_08G373688V5,,,,,,,,,,,,,
CHLRE_08G358950V5,,,CHLRE_09G416350V5,,CHLRE_10G419800V5,,,CHLRE_05G239800V5,,CHLRE_06G283500V5,CHLRE_17G726700V5,,,CHLRE_08G374000V5,,,,,,,,,,,,,
CHLRE_08G359550V5,,,CHLRE_09G416750V5,,CHLRE_10G420200V5,,,CHLRE_05G239850V5,,CHLRE_06G283550V5,CHLRE_17G726850V5,,,CHLRE_08G374350V5,,,,,,,,,,,,,
CHLRE_08G359567V5,,,CHLRE_09G416900V5,,CHLRE_10G420500V5,,,CHLRE_05G239900V5,,CHLRE_06G283600V5,CHLRE_17G726983V5,,,CHLRE_08G374750V5,,,,,,,,,,,,,
CHLRE_08G359650V5,,,CHLRE_09G417150V5,,CHLRE_10G421050V5,,,CHLRE_05G240000V5,,CHLRE_06G283634V5,CHLRE_17G727700V5,,,CHLRE_08G374850V5,,,,,,,,,,,,,
CHLRE_08G359700V5,,,CHLRE_09G417200V5,,CHLRE_10G421350V5,,,CHLRE_05G240100V5,,CHLRE_06G283750V5,CHLRE_17G728150V5,,,CHLRE_08G375301V5,,,,,,,,,,,,,
CHLRE_08G359800V5,,,CHLRE_10G417600V5,,CHLRE_10G422250V5,,,CHLRE_05G240150V5,,CHLRE_06G283900V5,CHLRE_17G728650V5,,,CHLRE_08G375350V5,,,,,,,,,,,,,
CHLRE_08G359850V5,,,CHLRE_10G417750V5,,CHLRE_10G422300V5,,,CHLRE_05G240200V5,,CHLRE_06G283950V5,CHLRE_17G728750V5,,,CHLRE_08G375400V5,,,,,,,,,,,,,
CHLRE_08G360001V5,,,CHLRE_10G418050V5,,CHLRE_10G423750V5,,,CHLRE_36G759597V5,,CHLRE_06G284000V5,CHLRE_17G728850V5,,,CHLRE_08G375450V5,,,,,,,,,,,,,
CHLRE_08G360200V5,,,CHLRE_10G418100V5,,CHLRE_10G424100V5,,,CHLRE_36G759647V5,,CHLRE_06G284050V5,CHLRE_17G730000V5,,,CHLRE_08G375500V5,,,,,,,,,,,,,
CHLRE_08G360564V5,,,CHLRE_10G419750V5,,CHLRE_10G424200V5,,,CHLRE_05G240350V5,,CHLRE_06G284100V5,CHLRE_17G730350V5,,,CHLRE_08G375850V5,,,,,,,,,,,,,
CHLRE_08G360900V5,,,CHLRE_10G419800V5,,CHLRE_10G424450V5,,,CHLRE_05G240400V5,,CHLRE_06G284250V5,CHLRE_17G731100V5,,,CHLRE_08G376400V5,,,,,,,,,,,,,
CHLRE_08G360950V5,,,CHLRE_10G420100V5,,CHLRE_10G424850V5,,,CHLRE_05G240450V5,,CHLRE_06G284300V5,CHLRE_17G731850V5,,,CHLRE_33G758997V5,,,,,,,,,,,,,
CHLRE_08G361450V5,,,CHLRE_10G420400V5,,CHLRE_10G425550V5,,,CHLRE_05G240500V5,,CHLRE_06G284500V5,CHLRE_17G732100V5,,,CHLRE_08G376650V5,,,,,,,,,,,,,
CHLRE_08G361650V5,,,CHLRE_10G420600V5,,CHLRE_10G425750V5,,,CHLRE_05G240600V5,,CHLRE_06G284550V5,CHLRE_17G732300V5,,,CHLRE_08G376800V5,,,,,,,,,,,,,
CHLRE_08G361700V5,,,CHLRE_10G420650V5,,CHLRE_10G426335V5,,,CHLRE_05G240700V5,,CHLRE_06G284750V5,CHLRE_17G732802V5,,,CHLRE_08G376950V5,,,,,,,,,,,,,
CHLRE_08G361750V5,,,CHLRE_10G420900V5,,CHLRE_10G426400V5,,,CHLRE_05G240900V5,,CHLRE_06G284900V5,CHLRE_17G734900V5,,,CHLRE_08G377000V5,,,,,,,,,,,,,
CHLRE_08G361950V5,,,CHLRE_10G422850V5,,CHLRE_10G426900V5,,,CHLRE_05G241150V5,,CHLRE_06G285100V5,CHLRE_17G738050V5,,,CHLRE_08G377400V5,,,,,,,,,,,,,
CHLRE_08G362000V5,,,CHLRE_10G423800V5,,CHLRE_10G427700V5,,,CHLRE_05G241400V5,,CHLRE_06G285150V5,CHLRE_17G738850V5,,,CHLRE_08G377900V5,,,,,,,,,,,,,
